,RE,Hour,X_start,Y_start,X_end,Y_end
3219,144.69545210353363,7,46.3910435,30.7234687,46.4011509,30.7064502
3220,295.5994047171014,5,46.4552903,30.7064813,46.4550713,30.7064156
3221,410.60130325080536,17,46.47104,30.7273141,46.4737569,30.7242945
3222,361.0211868910547,20,46.4242154,30.7050349,46.4269057,30.6983251
3223,421.3200262358912,13,46.3962992,30.7074312,,
3224,238.13264832975034,6,46.481606,30.7322459,46.4826514,30.7323864
3225,496.1936622883822,7,46.4768679,30.7377955,47.5600694,-3.1359312
3226,302.69857278263936,5,46.4183977,30.7333802,39.9099056,-86.1877405
3227,206.46344881953198,19,46.4841116,30.7261451,46.4772067,30.7266522
3228,323.04181309296735,20,46.4197166,30.7423756,42.7626828,-84.4927492
3229,233.2564548686765,12,46.4309449,30.7282009,46.4325406,30.7293604
3230,201.02649842093723,10,46.4811924,30.7384494,46.4817269,30.7307147
3231,513.5977211636125,11,46.4684401,30.7396111,46.4321895,30.7485915
3232,714.6586742117518,18,46.4585416,30.7294143,46.1760283,10.3612079
3233,218.19208425933212,21,46.4273876,30.7548023,39.9097152,-86.1852825
3234,200.23399853626296,10,46.5659609,30.7887216,46.5698808,30.7975394
3235,806.8787794727319,16,46.4268553,30.7253537,46.4258732,30.7240324
3236,326.026598816425,10,46.4396071,30.7572752,39.910006,-86.1879404
3237,297.439291735594,5,46.418654,30.7378364,46.4321718,30.7608926
3238,530.2250922082576,12,46.4718364,30.7308988,46.4758447,30.7376465
3239,238.05156320201942,7,46.4694581,30.7408978,-18.477523,-49.0157765
3240,384.3210724906411,21,46.481606,30.7322459,33.0673948,117.3223436
3241,276.39293082829346,14,46.4796563,30.7078682,46.4748414,30.7113454
3242,509.4188564840803,19,46.3775014,30.7186629,46.3847054,30.7205565
3243,781.9540204096414,18,46.4596985,30.7402883,46.4344393,30.7369059
3244,196.63905645449296,8,46.4378561,30.7455816,46.1749007,10.3650973
3245,325.09761759563105,20,46.4321858,30.7169737,47.566632,-3.0860809
3246,329.2972685014059,3,46.4732562,30.7311014,,
3247,155.35612341328505,12,46.4491078,30.6833284,46.4584657,30.7140235
3248,204.04984749409726,8,46.477339,30.7316602,,
3249,231.07755818473512,19,46.4648434,30.7065873,,
3250,317.93820765898363,13,46.4290376,30.729811,46.4287416,30.7511322
3251,499.3693156571237,5,46.4056253,30.7108167,46.3841407,30.7151183
3252,535.6878979520292,8,46.4489792,30.7331369,46.4466201,30.749009
3253,247.7015536948722,11,46.4685241,30.7382746,46.4677793,30.7376958
3254,313.34163421113226,7,46.4748414,30.7113454,46.4759938,30.7116276
3255,393.4964985229817,17,46.4621449,30.7501442,39.910006,-86.1879404
3256,186.63159234648126,11,46.4768679,30.7377955,46.491431,30.7239756
3257,276.1545119383426,20,46.4680134,30.74168,46.4647193,30.7425687
3258,160.85907777729108,11,46.4684401,30.7396111,-18.493081,-49.023335
3259,253.99664932440572,12,,,47.4884555,-3.1072573
3260,155.85401014939214,22,46.4684401,30.7396111,46.455468,30.7443566
3261,343.54647444787236,10,46.4702214,30.7532757,46.4704069,30.753321
3262,330.0482982455228,19,46.4738077,30.7239064,-18.4760755,-49.0160662
3263,238.4858161588942,17,46.4321718,30.7608926,46.4321718,30.7608926
3264,307.7188834989963,11,46.4458936,30.7583782,46.4537717,30.7530128
3265,178.72588901639304,18,46.4870066,30.7329909,46.4878387,30.7263557
3266,187.63824608436525,13,46.4361815,30.7414853,46.4386816,30.7498664
3267,359.4408200404917,22,46.4489792,30.7331369,46.4244327,30.7243469
3268,374.15780564571855,18,46.5761781,30.8002363,46.5725706,30.8051516
3269,876.2946743647976,1,46.4870066,30.7329909,46.4890901,30.7248494
3270,183.47502356145588,5,46.3990216,30.7326269,47.5615415,-3.1311505
3271,545.4708603365063,16,46.4684401,30.7396111,41.8275876,-71.3689919
3272,622.0759557530827,8,46.4826306,30.7386463,46.4819988,30.7478938
3273,332.27352099112966,16,46.4696046,30.7385158,46.4559376,30.7481344
3274,556.4851599152694,4,46.4458936,30.7583782,-18.4943541,-49.0249221
3275,161.7951601926092,0,46.4373638,30.7245638,46.4292149,30.7215093
3276,239.8705993198415,5,46.4692734,30.7244283,46.4666018,30.7275443
3277,601.0488055745793,10,46.4624727,30.7455146,46.4627961,30.7409206
3278,220.32304012352012,9,46.4706574,30.7468872,46.4751156,30.7475971
3279,374.9797276884728,20,46.4782471,30.717256,39.9095714,-86.1854462
3280,247.79167850823237,17,46.4292149,30.7215093,47.566632,-3.0860809
3281,722.4295204207599,19,46.3946619,30.7241809,46.3942093,30.7242026
3282,651.8113901498035,10,46.4684401,30.7396111,46.47553,30.739691
3283,626.6255066332111,17,46.4732562,30.7311014,46.4754504,30.7314026
3284,316.9178964039486,13,46.4813675,30.7267683,46.4756433,30.722613
3285,330.1576861710537,23,46.4158978,30.7216892,39.909166,-86.1873803
3286,224.8523425605502,9,46.4739706,30.7415474,46.4723904,30.7429673
3287,637.6177396124658,11,46.5020138,30.723007,43.3021935,-0.3598079
3288,369.5619963021436,8,46.4801356,30.7320465,46.4789604,30.7297346
3289,710.3005240506005,4,46.4870066,30.7329909,46.4826514,30.7323864
3290,610.3591656143494,20,46.4684401,30.7396111,46.4683432,30.7408402
3291,383.1313355040939,6,46.3776419,30.7254003,46.3847054,30.7205565
3292,172.78078108223687,19,46.4718364,30.7308988,46.4657363,30.718724
3293,287.9772250182437,17,46.5697835,30.8277768,46.5638358,30.8301523
3294,219.69857729611232,23,46.4744584,30.7553738,13.2571996,10.4763909
3295,423.7189994376313,17,46.4424623,30.7154427,,
3296,99.81121976476481,19,46.481606,30.7322459,33.0673948,117.3223436
3297,400.13055950121924,19,46.4725074,30.7413197,46.4650237,30.7414359
3298,397.147159511683,18,46.4710755,30.741119,46.4379563,30.7309092
3299,566.8757393730223,17,46.4396071,30.7572752,39.9101054,-86.1878845
3300,415.17870880497645,10,46.4759111,30.7349248,46.4759486,30.734374
3301,136.27363996432416,18,46.4718364,30.7308988,46.4657363,30.718724
3302,513.7909613257618,17,,,,
3303,162.66811204483517,10,46.4737877,30.7241671,13.2571996,10.4763909
3304,326.4036638571076,19,46.4648434,30.7065873,46.4657363,30.718724
3305,259.03571763856246,5,46.4370295,30.7543709,39.9099056,-86.1877405
3306,433.0375134570948,17,46.4890082,30.7198605,46.4843613,30.7258149
3307,547.6658683096941,21,46.4361815,30.7414853,46.1749163,10.365401
3308,228.89851220038761,8,46.4685241,30.7382746,46.4292149,30.7215093
3309,235.40321565151956,12,46.4685241,30.7382746,46.4677793,30.7376958
3310,359.7946295668033,12,46.4718364,30.7308988,46.4754504,30.7314026
3311,162.1172265548304,12,46.4692734,30.7244283,-18.4760323,-49.0161654
3312,558.1303949492262,20,46.4725074,30.7413197,46.4302225,30.722883
3313,400.0777372722967,7,46.4051673,30.7100065,46.4062529,30.7203589
3314,160.19321165892993,9,46.4706574,30.7468872,52.8873373,-7.5747366
3315,368.95087374494346,6,46.4364447,30.7589762,46.4331084,30.7605544
3316,168.50248070811082,5,46.4001573,30.7521214,46.3949989,30.7481902
3317,317.0324217341538,19,46.4273982,30.7561876,39.9097152,-86.1852825
3318,283.4304684587247,11,46.4730633,30.6561417,46.4349565,30.721037
3319,195.9420195202315,22,46.4242154,30.7050349,56.5719318,13.147164
3320,296.68997573104207,7,46.4718364,30.7308988,46.4657363,30.718724
3321,319.7888392831337,11,46.4725074,30.7413197,39.3920551,30.0381092
3322,153.1182418499635,16,46.4684401,30.7396111,46.4683432,30.7408402
3323,608.5257700778635,23,46.5711572,30.7924188,46.572515,30.7871018
3324,203.81366577188567,14,46.4741164,30.7394724,,
3325,135.2789064760026,18,46.4726652,30.7392481,46.4466201,30.749009
3326,530.9274528399745,12,46.4458936,30.7583782,46.4419176,30.7574123
3327,170.00654027907328,11,46.4870066,30.7329909,46.4851874,30.712765
3328,695.6377263449768,8,46.4768679,30.7377955,46.4760172,30.7349424
3329,227.25468470562072,5,,,46.4244327,30.7243469
3330,582.2614435912313,18,,,13.2571996,10.4763909
3331,632.8230294940464,9,46.439791,30.7563505,39.9095787,-86.1852791
3332,715.938067398254,21,46.4545004,30.7441332,-9.2772806,-75.9078415
3333,181.60193978960868,22,46.4076354,30.7298697,46.4066039,30.7227338
3334,708.7631503845399,22,46.4507244,30.7103993,46.4417334,30.7237616
3335,500.35810448649494,14,46.4095026,30.7292341,47.5624682,-3.1311719
3336,454.1245359752349,16,,,-18.4943541,-49.0249221
3337,270.6107914079903,14,46.4489792,30.7331369,-18.493081,-49.023335
3338,332.57846283221426,22,46.4128308,30.7201633,46.4054574,30.7148771
3339,479.8174813936487,3,46.4685241,30.7382746,46.4677793,30.7376958
3340,254.80851821928658,22,46.4796563,30.7078682,46.4796663,30.7114714
3341,519.1111878968527,7,46.4273982,30.7561876,39.9097199,-86.184918
3342,301.5857797276109,8,46.4737877,30.7241671,46.4701543,30.7167355
3343,175.01553704114676,15,46.4293368,30.7128942,50.8622088,5.1104817
3344,495.29276229228026,10,,,46.4704069,30.753321
3345,330.60083524099446,13,46.4972256,30.7213613,43.2984432,-0.3582949
3346,536.0352330528353,9,46.4732562,30.7311014,46.4754504,30.7314026
3347,648.5811318428374,7,46.4445668,30.7425211,-6.6182307,-44.1095448
3348,350.0933718427229,13,46.4924172,30.7139329,39.9095714,-86.1854462
3349,320.74946445476166,21,46.5773501,30.7968041,46.5824639,30.8097741
3350,539.716224917939,15,46.4629781,30.7273316,46.4666018,30.7275443
3351,311.11388351912734,20,46.4732562,30.7311014,14.2527137,38.4633153
3352,366.22083656080355,7,46.4002626,30.7324964,46.4002626,30.7324964
3353,168.03574297886158,6,46.481606,30.7322459,33.0673948,117.3223436
3354,319.77718718158843,11,46.4769264,30.7063141,-18.4760755,-49.0160662
3355,393.69443955970917,17,46.4002626,30.7324964,46.4244327,30.7243469
3356,546.1167869696447,18,46.4361815,30.7414853,46.4386816,30.7498664
3357,131.34664449807684,18,46.4762751,30.7250159,46.4755223,30.7235379
3358,140.2798727040582,17,46.4972256,30.7213613,43.2984432,-0.3582949
3359,380.20892829424844,14,46.5852047,30.7702418,,
3360,601.1547143734517,17,46.4404648,30.7573771,39.392469,30.0367638
3361,248.98064152529872,7,46.4870251,30.7392322,46.4838227,30.7409577
3362,383.8343178252053,4,46.5850067,30.8023268,23.7447202,89.3568849
3363,357.25657646432074,10,46.4076354,30.7298697,46.4244327,30.7243469
3364,288.9248883924041,14,46.4396071,30.7572752,39.910006,-86.1879404
3365,370.007643788954,10,46.4383883,30.7261676,46.1749163,10.365401
3366,281.7019021778635,11,46.4737877,30.7241671,46.4744702,30.7154062
3367,295.03391601131756,9,46.3914288,30.7235604,46.3836814,30.715331
3368,530.602430137305,18,46.4361815,30.7414853,46.1749163,10.365401
3369,407.1354906285449,18,46.4759731,30.7497263,-18.493081,-49.023335
3370,465.1759055002523,18,46.4656469,30.6592302,46.4655839,30.667001
3371,422.81343326243575,11,46.4712319,30.7390156,46.47553,30.739691
3372,243.19794300874435,8,46.4697579,30.7367331,46.4758447,30.7376465
3373,327.1320685949752,11,46.3900561,30.7234168,46.3894065,30.7232806
3374,641.8214970096705,8,,,46.4277631,30.7104921
3375,96.88479769766569,3,46.4458936,30.7583782,46.4363923,30.750335
3376,747.4122063904531,19,46.5659609,30.7887216,46.5784206,30.7975693
3377,343.78208666091393,16,46.4732562,30.7311014,46.4754504,30.7314026
3378,663.2148297265454,16,46.4415076,30.7060714,46.1749163,10.365401
3379,479.2656932853377,9,46.4870251,30.7392322,46.4934897,30.7319537
3380,221.53180442376802,16,46.4268553,30.7253537,-18.477523,-49.0157765
3381,283.2577920329733,6,46.4064363,30.7214266,46.4066039,30.7227338
3382,572.4676012037014,22,46.4726652,30.7392481,46.4758447,30.7376465
3383,371.6416154087599,19,46.4850767,30.7389789,-9.2773746,-75.9079139
3384,119.99028021186102,7,46.4355785,30.7092078,46.4348515,30.7211786
3385,352.495785138091,20,46.3875093,30.7139515,46.3836814,30.715331
3386,188.13106672519072,21,46.4684401,30.7396111,46.4683432,30.7408402
3387,427.6616159775393,14,46.4511265,30.754898,46.4466201,30.749009
3388,308.83427316989753,8,46.4623869,30.7274843,46.4439887,30.6459466
3389,294.0410663979458,9,46.4726652,30.7392481,46.4712753,30.7369655
3390,468.49056468789195,16,46.4684401,30.7396111,46.4244327,30.7243469
3391,224.8238561859143,5,46.4741164,30.7394724,46.4740439,30.7405047
3392,787.0673071858341,13,46.4732562,30.7311014,47.5600707,-3.1359024
3393,363.35979421013917,17,46.4076354,30.7298697,37.0648839,114.2379561
3394,339.506903368446,16,46.4076354,30.7298697,46.4066039,30.7227338
3395,419.7635261238892,15,46.4648434,30.7065873,46.4467468,30.7066356
3396,530.0674294360368,8,46.4712319,30.7390156,33.0673948,117.3223436
3397,281.39708642790794,19,46.4870808,30.7250993,46.4890901,30.7248494
3398,443.3636187595975,12,46.4165601,30.7132232,46.4162459,30.714204
3399,305.0376644491665,14,46.4712319,30.7390156,46.47553,30.739691
3400,376.75911080324255,9,46.4713837,30.6648773,46.4707067,30.6652202
3401,427.9550246076549,5,46.4378561,30.7455816,46.4321895,30.7485915
3402,602.5023264759628,17,46.5852047,30.7702418,,
3403,144.44844331688276,16,46.4076354,30.7298697,46.4244327,30.7243469
3404,538.8367513456951,23,46.4239496,30.7211777,46.4348515,30.7211786
3405,385.0758798650812,10,46.4718364,30.7308988,37.9169006,-122.51197
3406,113.27845718237045,6,46.4725074,30.7413197,46.4754809,30.7417755
3407,793.4111024489958,19,46.4299427,30.7291378,47.5821138,-3.1347768
3408,581.0572875367283,22,46.4319326,30.7251854,46.4348515,30.7211786
3409,538.1043897920283,5,46.4685241,30.7382746,46.4677793,30.7376958
3410,288.1630248457344,18,46.4726652,30.7392481,47.5600694,-3.1359312
3411,318.356415579827,23,46.4002626,30.7324964,39.9097152,-86.1852825
3412,355.7533349359226,13,46.4158978,30.7216892,47.579954,-3.0257095
3413,491.3226796215588,8,46.4796563,30.7078682,46.4809134,30.7078242
3414,267.08658204395897,17,46.4158978,30.7216892,47.57995,-3.0257779
3415,402.13378081760396,15,46.4268553,30.7253537,-18.477523,-49.0157765
3416,124.46464570081558,8,46.4684401,30.7396111,-18.493081,-49.023335
3417,267.9066791720837,15,46.4684401,30.7396111,33.0673948,117.3223436
3418,313.2814163550745,7,46.4710755,30.741119,46.4829488,30.7344421
3419,611.03887082699,19,46.4684401,30.7396111,52.8872297,-7.5746401
3420,628.1541908334738,22,46.409864,30.7239954,47.5700702,-3.1247735
3421,382.48334124295917,9,46.4718364,30.7308988,-18.4760323,-49.0161654
3422,217.3591291178111,10,46.4623498,30.727851,47.5821138,-3.1347768
3423,260.0393694074559,11,46.4272588,30.7522509,46.4321718,30.7608926
3424,565.6446921908616,13,46.4268553,30.7253537,46.4428834,30.7267594
3425,134.2285908466813,12,46.4971466,30.7231105,40.818223,-73.3023907
3426,175.05825413326065,2,46.4378561,30.7455816,46.4449623,30.7497673
3427,673.0626229529995,12,46.4388104,30.7121619,46.4655219,30.7111984
3428,496.42451467666365,8,46.3991894,30.723149,46.3836814,30.715331
3429,210.20082103325245,6,46.4002626,30.7324964,46.4002626,30.7324964
3430,272.61351931094765,6,46.4361815,30.7414853,37.9762763,-122.5636649
3431,155.00454335410302,11,46.4128308,30.7201633,47.5696381,-3.1246501
3432,532.5883960961249,1,,,46.4623869,30.7274843
3433,132.13336651382534,15,46.4702214,30.7532757,46.4559376,30.7481344
3434,321.0632109702098,9,46.4685241,30.7382746,46.4677793,30.7376958
3435,475.5209142934251,17,46.4732562,30.7311014,46.4701543,30.7167355
3436,369.79548838916696,13,46.4570529,30.75915,39.392469,30.0367638
3437,269.5235453816535,12,46.3900088,30.7147168,,
3438,770.2801806640784,3,46.4624727,30.7455146,46.1757282,10.3633129
3439,176.8245575358023,3,46.4734165,30.7493092,52.8873373,-7.5747366
3440,346.8864652285568,10,46.578019,30.8090543,42.5820988,-83.9788699
3441,151.66019513493166,10,46.4685241,30.7382746,46.4798055,30.7315531
3442,694.4499825945242,19,46.439791,30.7563505,46.1749163,10.365401
3443,156.5843148578824,10,46.4801356,30.7320465,46.4789604,30.7297346
3444,325.3466650930863,17,46.4489792,30.7331369,46.4011509,30.7064502
3445,220.33428251480967,13,46.4585416,30.7294143,46.433177,30.7040571
3446,654.6570245220936,8,46.439791,30.7563505,46.438478,30.7572596
3447,535.728411429748,10,46.4629781,30.7273316,46.4666018,30.7275443
3448,557.9866157560302,9,46.4321858,30.7169737,46.1749163,10.365401
3449,149.18017679948827,8,46.4585416,30.7294143,46.4666018,30.7275443
3450,482.56171143991213,6,46.3986152,30.7231915,46.3942093,30.7242026
3451,152.8159428209775,12,,,-18.493081,-49.023335
3452,381.3823495905879,9,46.4183977,30.7333802,39.9099056,-86.1877405
3453,479.33211577404865,8,46.4527507,30.7383426,46.4559376,30.7481344
3454,176.97171306447655,13,46.4349565,30.721037,46.4349565,30.721037
3455,296.03020021240883,19,46.4386816,30.7498664,46.4320048,30.7523919
3456,287.4744074209877,16,46.4741164,30.7394724,46.4739706,30.7415474
3457,323.8042989991903,13,46.4683323,30.7414379,46.4550662,30.7442316
3458,657.6111255931572,19,46.4051673,30.7100065,46.4047944,30.7131249
3459,117.4190960352784,6,46.4702214,30.7532757,,
3460,259.6528403531811,16,46.4061894,30.7104919,46.4036695,30.7057655
3461,270.141051035062,13,46.4624727,30.7455146,-18.493081,-49.023335
3462,194.15107558787614,13,46.4768679,30.7377955,46.4709953,30.7307792
3463,250.2049847162222,16,46.4746977,30.7312955,50.8617044,5.1109055
3464,443.39448668810354,20,46.4585416,30.7294143,46.1760283,10.3612079
3465,351.4864048475139,14,46.4338423,30.7476832,46.4338423,30.7476832
3466,185.26190511786976,7,46.4381578,30.7242417,46.4375664,30.7288301
3467,272.0243879706842,4,46.4823243,30.7283854,46.4832884,30.7300149
3468,355.8490732196544,13,46.4732562,30.7311014,46.4701543,30.7167355
3469,377.35466695997957,7,46.481606,30.7322459,46.4817269,30.7307147
3470,234.48148184443335,21,46.4624727,30.7455146,-18.493081,-49.023335
3471,518.2188751395456,8,46.4273876,30.7548023,39.9102846,-86.1875595
3472,282.0401443465316,22,46.4732562,30.7311014,46.4701543,30.7167355
3473,659.9048607138138,21,46.5615541,30.833622,46.5638358,30.8301523
3474,427.662951005263,18,46.4725074,30.7413197,46.4754809,30.7417755
3475,255.31050086375313,20,46.5697835,30.8277768,46.5638358,30.8301523
3476,181.8420815766739,16,46.5751568,30.8070223,46.5710951,30.8041089
3477,459.81585431652735,7,,,46.4623869,30.7274843
3478,385.8465261389468,6,46.3999134,30.7329743,46.4162409,30.7209618
3479,284.27264997283,17,46.4723893,30.7117486,46.4735496,30.7127416
3480,533.2195976197532,17,46.4684401,30.7396111,46.4683432,30.7408402
3481,273.669419905596,22,46.4625391,30.7135482,46.4657363,30.718724
3482,351.28603336219265,10,46.4095026,30.7292341,47.566632,-3.0860809
3483,115.28621205054341,11,46.3991894,30.723149,46.3942093,30.7242026
3484,442.5764485493774,21,46.4684401,30.7396111,46.4769314,30.7369608
3485,237.2483173740329,13,46.4768679,30.7377955,46.4774059,30.7316695
3486,416.64094402263345,8,46.4458936,30.7583782,46.4532492,30.7533856
3487,366.97362295463387,17,46.4301349,30.7284229,46.4553173,30.7416937
3488,393.0575584072111,3,46.4396071,30.7572752,39.910006,-86.1879404
3489,165.3894618876383,12,,,13.2571996,10.4763909
3490,165.20589875072292,9,46.4796563,30.7078682,55.6567537,37.3533118
3491,665.7421226362769,19,46.4719699,30.7277349,46.4715339,30.7234445
3492,287.18041690366067,19,46.5711572,30.7924188,46.5704724,30.7919149
3493,521.3854236477191,7,46.4263005,30.7175511,46.4292149,30.7215093
3494,61.23601924533326,3,46.4002626,30.7324964,46.4244327,30.7243469
3495,471.48425781633415,18,46.481606,30.7322459,46.4812971,30.7223816
3496,127.85495005178946,20,46.4309449,30.7282009,46.4293743,30.7290041
3497,485.034247388351,22,46.4409495,30.7571453,-18.4943541,-49.0249221
3498,334.82504130686783,8,46.4678,30.7464076,46.4677405,30.7500306
3499,541.1573126153435,17,46.4684401,30.7396111,46.4683432,30.7408402
3500,353.40478300843773,8,46.4404816,30.7565413,-18.4943541,-49.0249221
3501,675.274352742355,17,46.4748414,30.7113454,46.4748414,30.7113454
3502,387.95049314593683,7,46.481606,30.7322459,42.5001707,-70.8945028
3503,677.0298960239287,19,46.5021662,30.7250352,46.4826514,30.7323864
3504,536.8748055780965,11,46.3999134,30.7329743,46.4066039,30.7227338
3505,235.80546811150333,5,46.4732562,30.7311014,39.9095714,-86.1854462
3506,384.1330104876185,4,46.4489792,30.7331369,46.433177,30.7040571
3507,492.309497080399,9,46.4751044,30.709405,-18.4760755,-49.0160662
3508,347.4718957007774,20,46.4826306,30.7386463,46.4841116,30.7261451
3509,411.80176642931536,1,46.4056253,30.7108167,46.4056491,30.7086503
3510,600.1195530906114,17,46.4890082,30.7198605,46.4857281,30.7144988
3511,753.1876113317614,21,46.4268553,30.7253537,46.4466201,30.749009
3512,135.0842028240415,15,,,13.2571996,10.4763909
3513,264.7488494756392,6,46.4002626,30.7324964,46.398524,30.7281026
3514,338.4972679955295,11,46.4272588,30.7522509,39.9099023,-86.1877243
3515,485.1198709197996,7,46.4759731,30.7497263,46.4769675,30.7269576
3516,574.5880826107956,20,46.4741164,30.7394724,46.4769675,30.7269576
3517,509.6975724330454,7,46.4732562,30.7311014,-18.493081,-49.023335
3518,329.7750773228029,13,46.4702214,30.7532757,,
3519,409.24797354218424,17,46.4710755,30.741119,43.3967029,1.7090648
3520,340.5825935207668,20,46.398056,30.714988,46.3966053,30.7154053
3521,225.12823116092332,19,46.4337703,30.7351867,46.4304349,30.7313787
3522,616.7686702282309,6,46.3999134,30.7329743,47.5615415,-3.1311505
3523,159.25341601694942,14,46.4337703,30.7351867,46.4340486,30.7376021
3524,241.42542161685037,9,46.4196977,30.7547727,42.7629621,-84.4946844
3525,398.36863802202714,7,46.4827649,30.7249984,46.4783748,30.7223839
3526,339.8203504443129,10,46.4617712,30.7554916,-9.2773746,-75.9079139
3527,206.53213115051724,7,,,13.2571996,10.4763909
3528,86.6752011408911,11,46.4076354,30.7298697,46.4066631,30.7232416
3529,236.9232521253289,23,46.4677423,30.752587,46.4466201,30.749009
3530,474.5889895650953,8,46.4718364,30.7308988,37.9169006,-122.51197
3531,556.5667758642604,8,46.4702214,30.7532757,46.4704069,30.753321
3532,248.71038769278792,17,46.4447575,30.7499866,39.9095787,-86.1852791
3533,466.9248070538505,7,46.477339,30.7316602,46.4774059,30.7316695
3534,289.29063885653204,18,46.4322514,30.7297464,46.4559376,30.7481344
3535,305.4508850175727,6,46.4738077,30.7239064,46.4759142,30.724419
3536,308.6983825393697,9,46.4823243,30.7283854,46.4789604,30.7297346
3537,402.722236196842,19,46.4725074,30.7413197,46.4379563,30.7309092
3538,146.59324905909693,7,46.4732562,30.7311014,46.4754504,30.7314026
3539,298.4931233044983,7,46.3986152,30.7231915,46.3942093,30.7242026
3540,469.55895765246356,9,46.4624727,30.7455146,-18.477523,-49.0157765
3541,92.16927697019145,7,46.439791,30.7563505,46.4302225,30.722883
3542,343.6334040341788,11,46.4378561,30.7455816,46.4524901,30.7388211
3543,546.9313653011073,10,46.4684401,30.7396111,46.4683432,30.7408402
3544,291.33042842897686,22,46.4685241,30.7382746,46.4677793,30.7376958
3545,216.34079957766028,14,46.4585416,30.7294143,46.458315,30.7297201
3546,90.684515274691,10,46.4751044,30.709405,-18.4760755,-49.0160662
3547,286.6750869035775,16,46.5850067,30.8023268,46.582681,30.8091284
3548,427.83742868708146,7,46.4379501,30.7458775,46.4371259,30.7314841
3549,272.336247535114,11,46.4373638,30.7245638,47.5709062,-3.1253508
3550,410.84545411042416,7,46.4196506,30.7420823,39.9099023,-86.1877243
3551,298.94093822164706,11,46.4732562,30.7311014,14.2527137,38.4633153
3552,381.4480966936666,8,46.4685241,30.7382746,46.4677793,30.7376958
3553,540.1694099547383,12,46.4684401,30.7396111,-18.493081,-49.023335
3554,260.7399790937161,11,46.4183977,30.7333802,39.9099056,-86.1877405
3555,238.33622741617825,22,46.4710755,30.741119,46.4650237,30.7414359
3556,393.97624050897423,15,46.481606,30.7322459,46.4789604,30.7297346
3557,116.60311312500214,20,46.5653865,30.7906746,46.5654855,30.7900535
3558,277.13116082589795,3,46.481606,30.7322459,46.4756433,30.722613
3559,330.9623192335137,11,46.4273982,30.7561876,46.4321718,30.7608926
3560,143.8423951753955,9,46.3991894,30.723149,44.7936959,-85.6992671
3561,342.29477959144367,11,,,46.4559376,30.7481344
3562,141.39068143198398,3,46.4272588,30.7522509,40.7889065,-73.3152953
3563,430.51294149616945,8,46.4002626,30.7324964,46.4055568,30.7306244
3564,275.0250062545323,13,,,46.4704069,30.753321
3565,299.15887326855574,14,46.4726652,30.7392481,46.47553,30.739691
3566,479.5333117754362,22,46.3912241,30.7416164,46.383182,30.7155611
3567,170.67896522929098,5,46.4741164,30.7394724,46.47553,30.739691
3568,352.20023039826776,21,,,13.2571996,10.4763909
3569,119.76032635933461,18,46.4684401,30.7396111,46.4683432,30.7408402
3570,131.77214222158773,9,46.4739706,30.7415474,46.4754809,30.7417755
3571,197.20841769395363,16,46.4759731,30.7497263,46.4752002,30.7496265
3572,272.9860588725399,4,46.481606,30.7322459,46.4817269,30.7307147
3573,284.00857347835085,15,46.476262,30.7642751,46.4730169,30.7627431
3574,851.9324307590616,16,,,39.909959,-86.1877033
3575,244.695724948938,8,46.4268553,30.7253537,56.5719318,13.147164
3576,220.2770577205842,9,46.481606,30.7322459,46.4826514,30.7323864
3577,492.1565476169294,14,46.4076354,30.7298697,46.4066039,30.7227338
3578,338.04536608818125,10,46.4051673,30.7100065,46.402308,30.7077376
3579,203.95061640966793,8,46.4718364,30.7308988,46.4737569,30.7242945
3580,228.86039655734933,19,46.4183977,30.7333802,46.418826,30.7158395
3581,408.68159427133145,10,46.5697835,30.8277768,46.5698808,30.7975394
3582,336.13701816464607,7,46.4726652,30.7392481,46.4758447,30.7376465
3583,645.493228693835,21,46.4624727,30.7455146,46.4663222,30.7461169
3584,217.2504042993254,10,46.4684401,30.7396111,46.4321895,30.7485915
3585,541.0011114513787,21,46.481606,30.7322459,46.4817269,30.7307147
3586,498.95964679351226,9,46.4732562,30.7311014,46.4701543,30.7167355
3587,308.0647815930463,0,46.4718364,30.7308988,46.4758447,30.7376465
3588,328.95667703351677,18,46.4183977,30.7333802,46.4235135,30.7530222
3589,567.7279150089898,22,46.4273876,30.7548023,46.4320048,30.7523919
3590,438.5850860975452,11,46.4811924,30.7384494,46.4983315,30.7264845
3591,373.87544006182617,15,46.4404816,30.7565413,-18.4943541,-49.0249221
3592,487.51216195978185,8,46.4694581,30.7408978,46.4650237,30.7414359
3593,268.2367664404128,20,46.4796563,30.7078682,46.4796739,30.7227618
3594,513.2173950088918,16,46.485215,30.722006,47.5600597,-3.135851
3595,300.99074211234745,22,46.4725074,30.7413197,46.4589316,30.741248
3596,415.37167851981775,21,46.4076354,30.7298697,46.4244327,30.7243469
3597,286.68108346727877,16,46.4301349,30.7284229,46.4292149,30.7215093
3598,465.8103818107396,5,46.4241696,30.7040852,47.5714554,-3.1264311
3599,494.1508144137364,11,46.4624727,30.7455146,-18.493081,-49.023335
3600,247.2131771599142,19,,,39.9095714,-86.1854462
3601,623.8706969718971,16,46.4732562,30.7311014,46.4466201,30.749009
3602,427.2277524681964,6,46.4759111,30.7349248,46.4655219,30.7111984
3603,285.9568014355499,10,46.4379501,30.7458775,46.4371259,30.7314841
3604,184.57633230373926,6,46.4718364,30.7308988,46.4758447,30.7376465
3605,154.5265242899835,6,46.4076354,30.7298697,46.4066039,30.7227338
